"survey","country","regkey","region","entry_year","rows","snow_coverage","snow_pfpr_pct","map_pfpr_pct"
"CG61FL","COG","brazzaville","COG:CG61FL:brazzaville",2007,810,0.99862742334068,24.2613659274538,16.8911269230674
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2007,948,0.993217776998766,35.7086137871367,18.0405069480534
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2009,1043,0.993217776998766,28.6543610135306,15.385150050469
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2011,380,0.993217776998766,26.7885738806568,15.1586693566454
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2010,1085,0.993217776998766,31.3663351277865,16.089694383256
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2008,944,0.993217776998766,32.5363250978058,15.5467547301242
"CG61FL","COG","pointenoire","COG:CG61FL:pointenoire",2006,134,0.993217776998766,43.8011588694496,21.9259124762737
"KM61FL","COM","mwali","COM:KM61FL:mwali",2011,755,,,6.6912867128849
"KM61FL","COM","mwali","COM:KM61FL:mwali",2008,793,,,1.22754173353314
"KM61FL","COM","mwali","COM:KM61FL:mwali",2009,802,,,3.59820947051048
"KM61FL","COM","mwali","COM:KM61FL:mwali",2007,158,,,1.40217142179608
"KM61FL","COM","mwali","COM:KM61FL:mwali",2012,192,,,8.00175815820694
"KM61FL","COM","mwali","COM:KM61FL:mwali",2010,818,,,8.43402370810509
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2008,1630,,,1.22754173353314
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2010,1682,,,8.43402370810509
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2012,483,,,8.00175815820695
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2011,1615,,,6.6912867128849
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2009,1714,,,3.59820947051048
"KM61FL","COM","ndzuwani","COM:KM61FL:ndzuwani",2007,267,,,1.40217142179608
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2010,1614,,,8.43402370810509
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2007,272,,,1.40217142179608
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2009,1621,,,3.59820947051048
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2008,1612,,,1.22754173353314
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2012,426,,,8.00175815820694
"KM61FL","COM","ngazidja","COM:KM61FL:ngazidja",2011,1544,,,6.6912867128849
"ET41FL","ETH","tigray","ETH:ET41FL:tigray",2000,56,0.997784118053958,4.89407268248175,1.88966361538628
"ET41FL","ETH","affar","ETH:ET41FL:affar",2000,25,0.999974123841148,9.14750830291714,2.64197538009995
"ET41FL","ETH","amhara","ETH:ET41FL:amhara",2000,60,0.992898221354589,12.5798517323215,3.58132996917618
"ET41FL","ETH","oromiya","ETH:ET41FL:oromiya",2000,98,0.999722481453904,7.22750564297629,3.60898894925734
"ET41FL","ETH","somali","ETH:ET41FL:somali",2000,20,0.995341940151999,3.85019466353016,3.62584782391433
"ET41FL","ETH","benishangulgumuz","ETH:ET41FL:benishangulgumuz",2000,42,0.994009918022087,22.0604770434128,6.30226931977809
"ET41FL","ETH","snnp","ETH:ET41FL:snnp",2000,61,0.999974599356956,10.9875296596582,4.29126792108799
"ET41FL","ETH","gambela","ETH:ET41FL:gambela",2000,27,0.988270538682681,9.94295302079207,7.54753682743863
"ET41FL","ETH","harari","ETH:ET41FL:harari",2000,26,1,3.5725931054582,3.14576227144313
"ET41FL","ETH","addisababa","ETH:ET41FL:addisababa",2000,26,7.21138934755411e-06,8.13474783321821,1.51107304143655
"ET41FL","ETH","diredawa","ETH:ET41FL:diredawa",2000,27,0.999999968073303,3.57259598505345,3.76675104736876
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2004,1353,0.992898221354589,5.74310474391557,6.78119609119365
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2003,1782,0.992898221354589,7.82580606258485,6.38370990208315
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2002,1882,0.992898221354589,10.4990651459063,6.45140314655191
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2000,1081,0.992898221354589,12.5798517323215,3.58132996917618
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2001,1987,0.992898221354589,12.6299271479143,6.50121828042269
"ET51FL","ETH","amhara","ETH:ET51FL:amhara",2005,187,0.992898221354589,5.14794585671678,5.16027648523175
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2003,516,7.21138934755411e-06,3.99846520873104,8.3422941437576
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2001,553,7.21138934755411e-06,7.84183119571131,2.68102120256428
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2004,395,7.21138934755411e-06,3.45051223307122,20.348225607929
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2002,528,7.21138934755411e-06,6.18266771596269,3.83562205368868
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2000,317,7.21138934755411e-06,8.13474783321821,1.51107304143655
"ET51FL","ETH","harari","ETH:ET51FL:harari",2003,602,1,1.91167914233396,13.0880646714044
"ET51FL","ETH","harari","ETH:ET51FL:harari",2001,622,1,3.56490647020305,6.73623740143201
"ET51FL","ETH","harari","ETH:ET51FL:harari",2004,497,1,1.40724065644989,21.7604904831215
"ET51FL","ETH","harari","ETH:ET51FL:harari",2005,64,1,1.19673468478003,16.4817348315676
"ET51FL","ETH","harari","ETH:ET51FL:harari",2002,612,1,2.60649364326298,8.12492184793628
"ET51FL","ETH","harari","ETH:ET51FL:harari",2000,335,1,3.5725931054582,3.14576227144313
"ET51FL","ETH","somali","ETH:ET51FL:somali",2002,959,0.995341940151999,3.0861405210996,6.97672431214251
"ET51FL","ETH","somali","ETH:ET51FL:somali",2000,564,0.995341940151999,3.85019466353016,3.62584782391433
"ET51FL","ETH","somali","ETH:ET51FL:somali",2003,898,0.995341940151999,2.18059629230383,8.33534228661888
"ET51FL","ETH","somali","ETH:ET51FL:somali",2001,1010,0.995341940151999,3.78619218704705,6.74417971001118
"ET51FL","ETH","somali","ETH:ET51FL:somali",2004,554,0.995341940151999,1.60894670698249,10.5603076674275
"ET51FL","ETH","somali","ETH:ET51FL:somali",2005,72,0.995341940151999,1.41267621886569,8.53936120152236
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2002,939,0.994009918022087,18.9099044600473,10.7722353077177
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2004,667,0.994009918022087,12.582607223855,14.4301601518808
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2005,67,0.994009918022087,11.9211739974206,11.4225786539067
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2000,541,0.994009918022087,22.0604770434128,6.30226931977809
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2003,831,0.994009918022087,15.6179022897682,11.7526868270086
"ET51FL","ETH","benishangulgumuz","ETH:ET51FL:benishangulgumuz",2001,905,0.994009918022087,22.1550580443635,10.4246717710867
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2004,1832,0.999722481453904,3.14121084453762,17.1755036685972
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2003,2464,0.999722481453904,3.72454580079641,10.9842376446106
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2001,2534,0.999722481453904,7.12949480558427,6.53360380280005
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2000,1427,0.999722481453904,7.22750564297629,3.60898894925734
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2002,2567,0.999722481453904,5.67322058856626,7.4258367328431
"ET51FL","ETH","oromiya","ETH:ET51FL:oromiya",2005,228,0.999722481453904,3.13386165750625,12.2179498884793
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2002,2305,0.999974599356956,10.1952578150054,8.19644167440607
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2003,2059,0.999974599356956,8.95382430575599,11.7043119052672
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2000,1281,0.999974599356956,10.9875296596582,4.29126792108799
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2004,1676,0.999974599356956,5.85870924768906,19.602029402288
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2005,274,0.999974599356956,5.03591318989318,14.7112316229753
"ET51FL","ETH","snnp","ETH:ET51FL:snnp",2001,2382,0.999974599356956,11.3518510743262,7.47464837936361
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2002,718,0.988270538682681,8.17486623991786,13.1567615766866
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2000,373,0.988270538682681,9.94295302079207,7.54753682743863
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2003,707,0.988270538682681,5.81764364351861,15.0400065388511
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2005,62,0.988270538682681,3.89761803553899,12.2866939143834
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2001,772,0.988270538682681,10.6059098386036,12.6749633677135
"ET51FL","ETH","gambela","ETH:ET51FL:gambela",2004,453,0.988270538682681,4.64322415175132,18.4246440245314
"ET51FL","ETH","affar","ETH:ET51FL:affar",2003,765,0.999974123841148,5.73772683817557,6.5332685322998
"ET51FL","ETH","affar","ETH:ET51FL:affar",2002,839,0.999974123841148,7.88247260590494,5.73028686308631
"ET51FL","ETH","affar","ETH:ET51FL:affar",2004,558,0.999974123841148,4.43221170270381,7.89390857612552
"ET51FL","ETH","affar","ETH:ET51FL:affar",2001,919,0.999974123841148,9.21732493366568,5.33347060160109
"ET51FL","ETH","affar","ETH:ET51FL:affar",2000,459,0.999974123841148,9.14750830291714,2.64197538009995
"ET51FL","ETH","affar","ETH:ET51FL:affar",2005,78,0.999974123841148,3.71636882374154,5.9792131307487
"ET51FL","ETH","addisababa","ETH:ET51FL:addisababa",2005,48,7.21138934755411e-06,3.77064649409997,18.631621012147
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2004,407,0.999999968073303,1.40724198689207,21.4238390254321
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2001,521,0.999999968073303,3.56490907777781,7.8249838455786
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2003,531,0.999999968073303,1.91168165188246,14.3135658603127
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2002,498,0.999999968073303,2.60649610999895,9.22355440095487
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2005,55,0.999999968073303,1.19673592014502,16.9607629119784
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2004,961,0.997784118053958,2.12370500041623,3.64511500412105
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2000,739,0.997784118053958,4.89407268248175,1.88966361538628
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2001,1328,0.997784118053958,4.72989836000259,3.78933969441389
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2002,1321,0.997784118053958,3.74738772153225,3.7141279438063
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2003,1291,0.997784118053958,2.83269458563554,3.57814934055917
"ET51FL","ETH","tigray","ETH:ET51FL:tigray",2005,80,0.997784118053958,1.93188072712669,2.94546946130337
"ET51FL","ETH","diredawa","ETH:ET51FL:diredawa",2000,275,0.999999968073303,3.57259598505345,3.76675104736876
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2007,1832,0.992898221351821,0.505118438803308,6.25216333773066
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2008,1801,0.992898221351821,1.47297257184878,6.97038264210634
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2006,1528,0.992898221351821,1.58039582800843,5.2372993559154
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2011,40,0.992898221351821,0.47655061455252,12.4629406891532
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2010,808,0.992898221351821,1.4674547868084,20.7911088267306
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2009,534,7.21123045657368e-06,0.216267105016478,5.16267694954983
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2006,466,7.21123045657368e-06,1.13085500156566,12.980819821814
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2007,544,7.21123045657368e-06,0.341829179085943,7.33042895892824
"ET61FL","ETH","harari","ETH:ET61FL:harari",2007,855,1,0.128553479104951,5.58035399510512
"ET61FL","ETH","harari","ETH:ET61FL:harari",2009,895,1,0.0281661902385298,4.44439239971113
"ET61FL","ETH","harari","ETH:ET61FL:harari",2010,441,1,0.170098900999024,4.88205195862769
"ET61FL","ETH","harari","ETH:ET61FL:harari",2006,726,1,0.445064738801038,9.42852335605845
"ET61FL","ETH","harari","ETH:ET61FL:harari",2008,924,1,0.449482999463637,3.52725268506375
"ET61FL","ETH","somali","ETH:ET61FL:somali",2009,1355,0.995341940173262,0.0955806090024642,7.83501645353356
"ET61FL","ETH","somali","ETH:ET61FL:somali",2008,1434,0.995341940173262,0.270537979708156,8.02144539590231
"ET61FL","ETH","somali","ETH:ET61FL:somali",2007,1452,0.995341940173262,0.196881131768534,10.7673573637617
"ET61FL","ETH","somali","ETH:ET61FL:somali",2010,631,0.995341940173262,0.261677090857462,6.04468832579361
"ET61FL","ETH","somali","ETH:ET61FL:somali",2006,1221,0.995341940173262,0.525664539777857,8.93835829142167
"ET61FL","ETH","somali","ETH:ET61FL:somali",2011,31,0.995341940173262,0.156203828798416,4.43385290345105
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2009,1289,0.994009918065208,0.973789148737539,13.8019509499179
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2010,599,0.994009918065208,2.57990578458101,10.4082793326612
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2006,1252,0.994009918065208,6.35824222045699,13.0983549743149
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2008,1359,0.994009918065208,3.00642338556459,12.8380702685478
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2007,1313,0.994009918065208,2.56929241984787,16.3785246134712
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2008,2362,0.999722481457436,0.593058724380432,2.96916948060393
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2006,1980,0.999722481457436,0.987428896617652,7.71712826259655
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2010,1095,0.999722481457436,0.568083601698989,4.45625963355564
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2009,2178,0.999722481457436,0.162372419256909,3.83798617497176
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2007,2340,0.999722481457436,0.322774329234929,4.64544855415737
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2011,69,0.999722481457436,0.208538287762392,5.02096187164704
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2007,2421,0.999974599323744,1.26669640290832,7.42659300117769
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2009,2003,0.999974599323744,0.177612430199281,7.28876847428517
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2010,1016,0.999974599323744,0.459491145848661,7.7869145307093
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2006,2103,0.999974599323744,1.98474060735511,10.6370767853195
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2008,2191,0.999974599323744,0.608998052226319,5.30581951329729
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2010,270,7.21123045657368e-06,0.517242209497532,5.54142815405578
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2011,49,0.999974599323744,0.941825662596052,6.78977669163561
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2009,1676,0.992898221351821,0.682958970708608,15.474861913787
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2008,1677,0.997784118043886,0.262207944738611,5.65864918208282
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2007,1729,0.997784118043886,0.0851129986526128,5.0900621107714
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2010,769,0.997784118043886,0.300172044947345,10.2072010528594
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2006,1369,0.997784118043886,0.110103818914927,3.53752012878775
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2009,1550,0.997784118043886,0.104819444319161,9.64599352663452
"ET61FL","ETH","affar","ETH:ET61FL:affar",2010,647,0.999974123826496,0.930435033420111,7.88404722603301
"ET61FL","ETH","affar","ETH:ET61FL:affar",2008,1619,0.999974123826496,0.865994780038892,4.96387511324552
"ET61FL","ETH","affar","ETH:ET61FL:affar",2007,1560,0.999974123826496,0.769957611521413,5.55469124019343
"ET61FL","ETH","affar","ETH:ET61FL:affar",2009,1454,0.999974123826496,0.289022589937247,7.36878920798638
"ET61FL","ETH","affar","ETH:ET61FL:affar",2006,1292,0.999974123826496,1.70060539196129,5.4479641375516
"ET61FL","ETH","affar","ETH:ET61FL:affar",2011,35,0.999974123826496,0.743122121163063,5.41153485708935
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2008,525,7.21123045657368e-06,0.650661429326838,4.27640432308657
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2007,1159,0.988270538670469,0.262060602800309,10.4098733241797
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2009,1083,0.988270538670469,0.259886207658232,11.5120194263077
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2010,484,0.988270538670469,0.852640649774999,11.7764428193415
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2006,975,0.988270538670469,1.37104657072468,10.6006447810682
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2011,42,0.988270538670469,0.49960298914846,10.3154151364041
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2008,1147,0.988270538670469,0.703109532573218,8.83275581303891
"ET61FL","ETH","harari","ETH:ET61FL:harari",2011,12,1,0.0908289582681568,5.0244570651963
"ET61FL","ETH","snnp","ETH:ET61FL:snnp",2005,28,0.999974599323744,5.03591318990519,
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2010,421,0.999999968128014,0.170099297035201,5.49769038085087
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2008,984,0.999999968128014,0.449482311432971,3.79422931814547
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2009,894,0.999999968128014,0.028166500494869,4.79779394084671
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2011,22,0.997784118043886,0.129184995973545,6.83955436583993
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2007,925,0.999999968128014,0.128553670494503,5.98895718278821
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2011,19,0.999999968128014,0.0908292728883849,5.51725967211748
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2006,808,0.999999968128014,0.445065141084952,9.8383800518673
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2011,17,0.994009918065208,1.10490285817886,7.90370112537537
"ET61FL","ETH","benishangulgumuz","ETH:ET61FL:benishangulgumuz",2005,9,0.994009918065208,11.9211739970066,
"ET61FL","ETH","affar","ETH:ET61FL:affar",2005,15,0.999974123826496,3.71636882377328,
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2011,11,7.21123045657368e-06,0.161183467725381,5.65402859473143
"ET61FL","ETH","amhara","ETH:ET61FL:amhara",2005,23,0.992898221351821,5.14794585671833,
"ET61FL","ETH","oromiya","ETH:ET61FL:oromiya",2005,30,0.999722481457436,3.13386165752706,
"ET61FL","ETH","somali","ETH:ET61FL:somali",2005,14,0.995341940173262,1.41267621886597,
"ET61FL","ETH","diredawa","ETH:ET61FL:diredawa",2005,7,0.999999968128014,1.19673592016156,
"ET61FL","ETH","gambela","ETH:ET61FL:gambela",2005,7,0.988270538670469,3.89761803558714,
"ET61FL","ETH","tigray","ETH:ET61FL:tigray",2005,13,0.997784118043886,1.93188072710448,
"ET61FL","ETH","harari","ETH:ET61FL:harari",2005,4,1,1.19673468478003,
"ET61FL","ETH","addisababa","ETH:ET61FL:addisababa",2005,5,7.21123045657368e-06,3.77061279968407,
"GA41FL","GAB","librevilleportgentil","GAB:GA41FL:librevilleportgentil",2000,224,0.825904191052945,56.5340526050676,42.8070410346815
"GA41FL","GAB","north","GAB:GA41FL:north",2000,346,0.989273137715751,54.8418019582269,38.7915794311308
"GA41FL","GAB","east","GAB:GA41FL:east",2000,374,0.994938339201675,53.0751159554815,30.6827169023926
"GA41FL","GAB","west","GAB:GA41FL:west",2000,230,0.986952582364922,51.941474726422,48.900535240149
"GA41FL","GAB","south","GAB:GA41FL:south",2000,334,0.998472309012648,45.9108141370964,30.8741434456597
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2010,750,0.998342939919417,20.3967771306295,11.8379591253483
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2008,642,0.998342939919417,6.62951024559479,5.450098852548
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2012,24,0.998342939919417,30.054045334132,16.7269883695016
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2009,724,0.998342939919417,10.2225946344677,7.64167767074661
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2007,541,0.998342939919417,3.03014055988631,5.7040780626268
"GA61FL","GAB","ogoouelolo","GAB:GA61FL:ogoouelolo",2011,393,0.998342939919417,22.7250266692544,15.0352618535784
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2008,773,0.998379053911182,5.10007667980688,6.31605764444986
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2010,899,0.998379053911182,15.1183535006481,13.0740278034802
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2011,551,0.998379053911182,17.0532188811037,16.3128672640268
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2007,630,0.998379053911182,4.97998944087341,6.02384536320745
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2009,873,0.998379053911182,7.44789762981579,8.74609901018681
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2011,525,0.953250561992724,27.2455648210639,17.7561567525881
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2008,1018,0.953250561992724,10.5372227925586,8.51296534785698
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2007,873,0.953250561992724,10.6964865794783,7.48193299698846
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2010,1092,0.953250561992724,24.3224859496065,15.3758023823746
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2009,1063,0.953250561992724,14.1378989843627,11.2378100974641
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2008,542,0.999999980090347,4.88426897144148,6.73743392617067
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2010,614,0.999999980090347,14.3404629343593,12.9699969983527
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2009,577,0.999999980090347,7.32869573477159,8.94607036727639
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2007,417,0.999999980090347,4.35902405424674,6.62466475394318
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2011,348,0.999999980090347,17.8437938416488,15.8981320967252
"GA61FL","GAB","moyenogooue","GAB:GA61FL:moyenogooue",2012,21,0.999999980090347,22.7500246053186,17.4008115420476
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2011,718,0.998037625658568,18.2622843006495,17.5506735450928
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2010,1236,0.998037625658568,16.073393035364,14.5513441533067
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2009,1141,0.998037625658568,8.80525326523951,9.35125506289601
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2008,1103,0.998037625658568,5.45027051520764,6.26697370568729
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2007,826,0.998037625658568,3.08267879740092,5.83820009473166
"GA61FL","GAB","ogooueivindo","GAB:GA61FL:ogooueivindo",2012,34,0.998037625658568,25.394058229207,17.7382241651794
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2007,400,0.992848405090812,3.14308794121823,4.88238366155203
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2010,556,0.992848405090812,10.6434418229974,8.77883264817896
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2011,277,0.992848405090812,12.6390154113332,11.0216104882532
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2008,533,0.992848405090812,1.42165917000169,4.67585433241315
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2009,517,0.992848405090812,4.1886956843246,5.95012569686793
"GA61FL","GAB","estuaire","GAB:GA61FL:estuaire",2007,651,0.985279645726734,10.6626858527535,9.70380882681876
"GA61FL","GAB","estuaire","GAB:GA61FL:estuaire",2011,312,0.985279645726734,27.1846501368302,21.6405506132081
"GA61FL","GAB","estuaire","GAB:GA61FL:estuaire",2009,700,0.985279645726734,14.095542224022,13.8070953126259
"GA61FL","GAB","estuaire","GAB:GA61FL:estuaire",2008,681,0.985279645726734,10.498942074051,10.6556544909008
"GA61FL","GAB","estuaire","GAB:GA61FL:estuaire",2010,710,0.985279645726734,24.263965224128,18.6601655587946
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2012,26,0.986768795006863,37.3286910138123,21.8177476992012
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2009,579,0.986768795006863,13.9136307445368,17.5121533833887
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2011,351,0.986768795006863,28.0549653446131,23.5904133973332
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2007,442,0.986768795006863,10.207901982938,11.6359641430431
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2010,556,0.986768795006863,25.0105104014663,22.0836507239928
"GA61FL","GAB","woleuntem","GAB:GA61FL:woleuntem",2008,547,0.986768795006863,10.2023913776746,13.6565371469105
"GA61FL","GAB","ngounie","GAB:GA61FL:ngounie",2012,32,0.998379053911182,22.4333896569456,17.9846492172549
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2011,465,0.998585422205825,23.9911414501771,14.709779498334
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2008,665,0.998585422205825,9.28177895303692,9.97883117918557
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2010,741,0.998585422205825,21.327613312791,13.6765963569881
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2012,27,0.998585422205825,30.7398874796682,14.606334312065
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2009,643,0.998585422205825,11.8076702556538,11.2670478756651
"GA61FL","GAB","ogoouemaritime","GAB:GA61FL:ogoouemaritime",2012,6,0.992848405090812,18.1659180181405,12.1994769507033
"GA61FL","GAB","libervilleportgentil","GAB:GA61FL:libervilleportgentil",2012,12,0.953250561992724,34.1542010418029,17.4663906246874
"GA61FL","GAB","nyanga","GAB:GA61FL:nyanga",2007,511,0.998585422205825,9.52562784139442,10.6770528267772
